Date,GLD,MDY,QQQ,SPY,TLT,VBR,VTV
5/11/2007,66.45,135.6151435,41.31847818,112.9205595,57.2905908,55.32188296,49.26484483
5/14/2007,66.28,135.3230853,41.03583788,112.6735489,57.14117663,55.01396895,49.09543339
5/15/2007,66.54,134.8224141,40.71786755,112.7034954,57.12168783,54.60341694,49.17675088
5/16/2007,65.6,135.3063963,41.11533047,113.4744623,57.08271022,54.97731252,49.54945603
5/17/2007,65.06,135.3648079,40.92101526,113.2499064,56.84884456,54.66206723,49.50202083
5/18/2007,65.52,136.441251,41.25665061,114.2379365,56.47206099,54.94798738,49.82051433
5/21/2007,65.67,137.450938,41.52162589,114.1780541,56.64096397,55.41718967,49.94249056
5/22/2007,65.22,137.6094839,41.55695593,114.0882363,56.34863189,55.76176011,49.9238553
5/23/2007,65.54,137.6011394,41.36264073,114.1032096,56.18622518,55.53449025,49.8482978
5/24/2007,64.75,135.2813627,40.77086261,113.0702597,56.23819533,54.68406109,49.35978299
5/25/2007,64.94,136.2660161,41.02700537,113.5418254,56.10826996,55.0946131,49.71886747
5/29/2007,65.07,136.9168887,41.34497571,113.9535094,56.11476623,55.49783382,49.67143227
5/30/2007,64.72,138.4522804,41.68061106,114.8816578,56.21870652,56.04034897,50.08425405
5/31/2007,65.54,139.3534886,41.87492626,114.7619041,56.11476623,56.14298697,50.01703159
6/1/2007,66.44,139.8958824,41.90142379,115.3307697,55.82084387,56.64884569,50.2542076
6/4/2007,66.54,140.4633098,42.02516724,115.3457429,56.07519752,56.67817084,50.32197217
6/5/2007,66.37,140.0293948,42.02507892,114.8891497,55.72301554,56.20163726,49.9831493
6/6/2007,66.41,137.8931976,41.57462095,113.6540977,55.69692798,55.56381539,49.52912666
6/7/2007,65.26,134.8057251,40.92975945,111.6031816,54.69907904,54.54476666,48.56686972
6/8/2007,64.22,136.5580743,41.4333008,113.0552857,54.65342582,55.1972511,49.21740963
6/11/2007,64.7,136.7333093,41.35380822,113.2499064,54.4969005,55.0946131,49.39359752
6/12/2007,64.1,135.0727497,41.10649796,112.0148544,53.70775198,54.3174968,48.79726927
6/13/2007,64.53,136.7082757,41.55695593,113.6915256,54.34689706,55.01396895,49.57656186
6/14/2007,64.6,137.8180969,41.83076371,114.417584,54.2099374,55.27789524,49.73919684
6/15/2007,64.85,138.6722503,42.19018501,115.0655007,54.58168505,55.86439811,50.07801971
6/18/2007,64.95,138.1201045,42.22554239,114.9301854,54.47081294,55.76176011,50.01025513
6/19/2007,65.48,138.0866412,42.21670304,115.215842,54.97952025,55.84240425,50.12545491
6/20/2007,65.04,137.3671785,41.8189326,113.6146787,54.71864471,55.48317125,49.60366769
6/21/2007,64.56,137.8273,42.19902436,114.2461196,54.27515629,55.3512081,49.59689124
6/22/2007,64.78,136.8066668,41.80125391,113.171168,54.62733827,54.75004266,48.99378653
6/25/2007,64.43,135.3677415,41.62446705,112.6299302,54.92734514,54.4714538,48.70104358
6/26/2007,63.62,134.2634499,41.38580478,111.4722775,54.94038891,54.17820237,48.4694258
6/27/2007,63.67,136.2796186,42.02223749,113.0584035,54.99256402,54.98464381,49.08253168
6/28/2007,64.26,136.4553014,42.00455881,113.0433774,54.97952025,55.05062538,49.04847024
6/29/2007,64.27,136.3214478,42.07527355,113.0809543,55.54692455,54.86001195,48.97353508
7/2/2007,65.02,138.0113486,42.43768662,114.1032909,55.83759664,55.39519582,49.54576723
7/3/2007,64.74,138.5467627,42.70286692,114.5167382,55.49716341,55.66645339,49.86594474
7/5/2007,64.42,138.421275,43.01224393,114.396461,54.87521808,55.68844725,49.67520069
7/6/2007,64.96,139.2076644,43.18903079,114.9978378,54.65262713,55.84240425,49.77738501
7/9/2007,65.38,139.2913229,43.21554882,115.0880515,54.84903091,55.82774168,49.82507102
7/10/2007,65.61,137.3169834,42.85313575,113.4492999,55.7786755,54.87467452,48.98034737
7/11/2007,65.44,138.4045433,43.14483408,114.2536436,55.20255773,55.13860081,49.32096174
7/12/2007,66.02,140.1362732,43.80778482,116.0577626,55.01270074,55.90105454,50.26105742
7/13/2007,66.03,140.6214923,44.10832248,116.4035582,55.16327697,56.0770054,50.43136461
7/16/2007,65.82,139.9522247,44.06412577,116.3885208,55.6935672,55.65912211,50.3291803
7/17/2007,65.75,140.2450292,44.40002081,116.3283819,55.57572492,55.65912211,50.20655912
7/18/2007,66.62,139.9103954,44.34698475,116.1179016,55.7852223,55.43918353,50.11799938
7/19/2007,67.01,140.2533951,44.4795749,116.568937,55.77212871,55.73243496,50.17249768
7/20/2007,67.58,139.0403475,44.24091263,115.3887342,56.27623176,54.79403038,49.62751468
7/23/2007,67.47,138.4129091,44.25859132,115.7420425,56.18457666,54.63274209,49.83869559
7/24/2007,67.47,135.8194971,43.60447992,113.7349566,56.39407404,53.26179164,48.77597874
7/25/2007,66.9,135.066571,43.66635532,113.9679877,56.50536952,53.25446035,48.95309822
7/26/2007,65.65,132.1301594,43.29510291,111.2693218,56.97673861,51.79553447,47.62470215
7/27/2007,65.41,129.4614547,42.42000794,109.0818198,57.12731484,50.43924659,46.59604673
7/30/2007,65.77,131.4274284,42.91501115,110.788223,56.97673861,51.3116696,47.37264751
7/31/2007,65.79,129.9215762,42.01339815,109.5403679,57.38918656,50.6371913,46.6641696
8/1/2007,65.93,130.6326731,42.34045385,110.0740817,57.265134,50.92311145,47.20915261
8/2/2007,65.89,131.8206231,42.72938495,110.9536017,57.40972633,51.3116696,47.25002633
8/3/2007,66.69,128.2484072,41.91616537,108.0970705,57.79092428,49.32489114,45.77857222
8/6/2007,66.52,129.0347966,42.40232925,109.9087142,57.37029205,50.10933872,46.99115941
8/7/2007,66.48,130.5071854,42.70286692,111.0813923,57.3242854,50.3600687,47.50889326
8/8/2007,66.77,132.4982566,43.17135211,112.6299302,56.62761328,51.23835674,48.20374659
8/9/2007,65.46,128.6416019,42.17250633,109.2922994,56.70648182,50.03602587,46.73229248
8/10/2007,66.57,129.2104794,41.79241457,108.781137,56.57503425,51.08439974,46.52792385
8/13/2007,66.26,129.7960886,42.07527355,109.1720222,56.73934372,50.49789687,46.62329588
8/14/2007,66.29,127.7046273,41.35928675,107.5032072,56.89050842,49.35421628,45.81263366
8/15/2007,66.13,125.4123857,40.57258521,106.022321,56.68676469,48.66507541,45.15865406
8/16/2007,64.68,125.1948737,40.25436886,106.8191519,57.27170638,49.95538172,45.8466951
8/17/2007,65.11,127.7548223,40.93499828,108.781137,57.01538361,50.93044274,47.09334372
8/20/2007,65.12,127.9974318,41.12946383,108.7285108,57.07453502,50.92311145,46.8502813
8/21/2007,65.07,128.5161142,41.56259165,108.9465045,57.35057492,51.13571874,46.92439899
8/22/2007,65.4,130.097259,42.12830961,110.2394605,57.25856162,51.72955289,47.46801953
8/23/2007,65.31,129.6287717,42.01339815,110.1417446,57.45573297,51.24568803,47.44077038
8/24/2007,66.11,131.7787939,42.60563414,111.5023529,57.73834525,52.01547304,47.8836372
8/27/2007,65.98,129.8546495,42.32277516,110.4649782,58.04067466,51.37765117,47.47483182
8/28/2007,65.59,127.4536519,41.31509004,108.0369316,58.13926034,49.92605658,46.30993065
8/29/2007,66.07,130.097259,42.49956202,110.1567707,57.98152326,51.19436903,47.20915261
8/30/2007,65.8,129.4614547,42.7205456,109.8636014,58.36929359,50.90111759,46.94347339
8/31/2007,66.52,131.3855991,43.19787014,110.946077,58.41530024,51.48028918,47.34539836
9/4/2007,67.44,132.6823052,43.91385693,112.0661415,58.44276424,51.92016633,47.98575339
9/5/2007,67.56,132.0381351,43.47188977,111.0964184,58.91130943,51.22369417,47.28408777
9/6/2007,68.86,132.4396956,43.4365324,111.3520116,58.75952719,51.3629886,47.47483182
9/7/2007,69.39,130.3816977,42.63215217,109.8034737,59.59102993,50.42458402,46.72548019
9/10/2007,69.62,129.1184551,42.60563414,109.5929821,60.0529759,49.94805044,46.67098189
9/11/2007,70.52,130.6745023,43.25090619,110.870912,60.0067813,50.60053488,47.22277718
9/12/2007,70.46,131.3437699,43.25974554,111.1565573,59.78240754,50.34393987,47.37264751
9/13/2007,70.08,130.8250875,43.47188977,111.938351,59.24787007,50.5858723,47.78138476
9/14/2007,69.99,131.0509653,43.50724715,111.9308263,59.41285077,50.80581088,47.79500933
9/17/2007,70.97,130.5992097,43.14483408,111.3294608,59.61742684,50.40992144,47.61788986
9/18/2007,71.7,134.1881573,44.24975197,114.6069526,59.16867933,52.31605576,49.0281015
9/19/2007,71.43,134.8741566,44.34698475,115.2834944,58.6209434,53.06384692,49.44358292
9/20/2007,72.72,134.0626696,44.22323395,114.4716373,57.51227307,52.47734405,49.04847024
9/21/2007,72.34,134.0631465,44.53791456,114.7788811,58.00061595,52.55065691,49.17109142
9/24/2007,72.28,133.6439371,44.74132442,114.5674053,58.16559665,51.97881661,48.81685246
9/25/2007,72.33,133.325338,45.16583194,114.3408211,57.96102058,51.76620932,48.74143317
9/26/2007,72,134.0966832,45.38692961,114.945042,58.01381441,52.18409262,48.98140365
9/27/2007,72.7,135.3543112,45.61687119,115.6247834,58.41636732,52.48467534,49.22823043
9/28/2007,73.51,134.8596442,45.46652477,115.2395985,58.54835189,51.92749761,49.02939775
10/1/2007,73.9,136.511329,45.98831527,116.5386693,58.88145386,53.0711782,49.7150277
10/2/2007,72.35,136.8970016,45.99715918,116.3800567,59.06694899,53.4377425,49.72668341
10/3/2007,71.9,137.3665161,45.67877854,116.1459242,58.89470352,53.0711782,49.61903951
10/4/2007,72.87,136.9053858,45.78490542,116.3271936,59.1199476,53.19581006,49.7424529
10/5/2007,73.4,139.3284158,46.71174685,117.7093452,58.4839643,54.03157665,50.13326197
10/8/2007,72.53,138.397771,47.00536455,117.0824668,58.43759052,53.74858902,49.87957889
10/9/2007,73.09,139.8063144,47.20886285,118.1851598,58.36471743,54.03157665,50.35266355
10/10/2007,73.36,139.5212521,47.3237452,117.9887925,58.39784156,53.81896936,50.03727378
10/11/2007,73.91,138.8337487,46.57201312,117.4223376,58.33821813,53.47439893,49.93442928
10/12/2007,74.59,139.0936585,47.34143301,118.0718733,58.05335061,53.5403805,50.00299228
10/15/2007,75.14,138.4648445,46.97883283,117.0749073,58.06660026,52.97587149,49.81787219
10/16/2007,75.12,136.6790127,46.75773517,116.1459242,58.08647474,52.41136248,49.23152146
10/17/2007,74.5,137.0730695,47.35912083,116.5009034,58.72245804,52.40403119,49.21451784
10/18/2007,76,137.3497477,47.56253068,116.0779519,59.04707452,52.30872448,49.01568515
10/19/2007,75.7,133.2498804,46.37744717,113.0417503,59.92817638,50.60786616,47.70613194
10/22/2007,74.6,134.5745819,46.9346133,113.6988342,59.93480121,51.50961432,47.95981503
10/23/2007,75.23,135.4297689,47.91628695,114.6202692,59.85530329,51.8013995,48.24784817
10/24/2007,75.52,135.5303792,47.55368678,114.4087934,60.29916664,51.42163889,48.09008472
10/25/2007,76.03,135.4884582,46.91692549,114.6806918,60.09379703,51.37757786,48.19978551
10/26/2007,77.69,136.6287076,47.69518928,116.0250775,59.95467568,52.31605576,48.80313987
10/29/2007,78.12,136.9976118,47.89859914,116.4102744,60.18654459,52.22074905,48.94026586
10/30/2007,77.35,135.9328201,47.98703821,115.6021267,60.15342046,51.96415404,48.56316938
10/31/2007,78.62,138.3306975,48.66801903,116.8030082,59.61018473,52.75593291,49.10481704
11/1/2007,77.93,135.1363224,47.75709663,114.0689227,60.38116078,50.90844888,47.53472446
11/2/2007,79.83,135.1950117,48.12854072,114.1973176,60.57411436,50.6371913,47.48673036
11/5/2007,79.75,133.6607055,47.81900398,113.3287579,60.54750007,50.16065772,47.02050199
11/6/2007,81.43,135.6812945,48.35848229,114.8544129,60.25474293,50.89378631,47.65813785
11/7/2007,82.24,133.0654282,47.18224269,111.7124738,60.36120007,49.26624085,46.14289566
11/8/2007,82.23,132.8977445,45.74952979,111.1460189,60.25474293,49.88940015,46.37600984
11/9/2007,82.18,131.0699918,44.21953392,109.6203631,60.76706793,49.49351071,45.95777557
11/12/2007,78.3,128.789493,43.09635776,108.532768,60.98663579,49.00231456,45.601248
11/13/2007,79.12,132.06771,44.87398302,111.8408688,60.76041436,50.4319153,46.9176575
11/14/2007,80.28,132.1431677,44.29912908,111.5312037,60.82695007,50.00670072,46.56661497
11/15/2007,77.95,130.0219684,44.0603436,109.9224678,61.39915721,49.46418557,45.87549998
11/16/2007,77.75,129.5189172,44.46716331,110.1112862,61.48565364,49.18559671,45.91663777
11/19/2007,77.24,127.5402492,43.95421671,108.5780829,61.88486793,48.0492474,44.94304324
11/20/2007,79.47,127.8588483,44.13109485,109.2427264,61.81833221,47.91875051,45.11445073
11/21/2007,79.36,125.3938973,43.60930435,107.007113,62.17762507,47.49940096,44.38768299
11/23/2007,81.25,127.2216501,44.07803141,108.8575416,62.36392507,48.33516755,45.14187593
11/26/2007,81.3,125.0501457,43.31745543,106.4557665,63.59483579,46.97887967,43.90088572
11/27/2007,80.1,126.3580788,44.18415829,107.6793168,62.98936079,47.54338868,44.62765347
11/28/2007,79.57,130.1561154,45.52843212,111.1233614,62.56353222,49.15627156,46.40343504
11/29/2007,78.28,129.9716633,45.72299807,111.161116,63.1024715,48.85576216,46.20460235
11/30/2007,77.32,131.5143537,45.37808571,112.2789288,62.79640722,49.13427771,46.62969292
12/3/2007,78.28,130.8352346,44.99779772,111.5387527,63.29268846,48.70613061,46.37600984
12/4/2007,79.4,130.3321834,44.81207567,110.541798,63.28600849,48.25452341,45.90292518
12/5/2007,78.63,132.336004,45.60802728,112.3922152,62.53117221,49.06829613,46.73253742
12/6/2007,79.37,134.6835763,46.27132029,114.0009504,61.9834149,50.3292773,47.44559256
12/7/2007,78.6,135.1530908,46.2801642,113.9782937,61.28869832,50.44657787,47.37702957
12/10/2007,80,136.3268769,46.46588624,114.8619619,60.92130013,50.82780474,47.80212014
12/11/2007,78.84,132.1683203,45.38692961,111.7124738,62.11701425,49.14894028,46.45142914
12/12/2007,80.49,132.9061287,45.79374933,112.815166,61.4757374,49.30289728,46.75996261
12/13/2007,78.5,132.5120719,45.54611994,112.5810336,60.80774069,49.20759057,46.75996261
12/14/2007,78.52,130.2567257,45.07739288,111.1535671,60.52718207,48.1518854,46.04690746
12/17/2007,78.13,128.4708939,43.98074843,109.5675,61.06825941,47.52872611,45.45726571
12/18/2007,79.25,128.9487925,44.16647048,110.1792698,61.46237747,48.30584241,45.72466139
12/19/2007,79.24,129.3680019,44.16647048,110.1792698,62.27733346,48.31317369,45.66981099
12/20/2007,78.67,131.3131332,45.01548553,110.8741197,62.14373412,48.63501714,45.73494584
12/21/2007,80.1,132.7530838,45.90280354,112.4642812,61.23525859,49.58776235,46.32262088
12/24/2007,80.14,134.0394997,46.24807053,113.2994239,60.94802,50.14290522,46.89646827
12/26/2007,81.52,133.9554203,46.47824852,113.5423818,60.41362263,50.03037626,46.77893326
12/27/2007,81.56,131.8534334,45.97362754,112.1150315,61.06941972,48.80005962,46.31570705
12/28/2007,83,131.592787,45.91165654,111.8341213,62.0217432,48.64251907,46.1843444
12/31/2007,82.46,130.4072664,45.34506456,111.0065671,62.40066064,48.49248046,45.90087761
1/2/2008,84.86,129.5244319,44.66338358,110.034746,63.29597884,47.68227193,45.38925464
1/3/2008,85.57,128.5743338,44.81388457,109.9816062,63.2087943,46.9920943,45.38925464
1/4/2008,85.13,124.9841402,42.84851864,107.2863485,63.2222073,45.6492487,44.43514692
1/7/2008,84.77,124.219017,42.64489964,107.1952443,63.49717394,45.87880778,44.64256164
1/8/2008,86.78,121.3182751,41.53827468,105.4642086,63.4234024,44.64398998,43.71610923
1/9/2008,86.5499,121.9993188,42.42357465,106.572673,63.54411946,45.00408265,44.34526721
1/10/2008,88.25,122.9241931,42.48554565,107.2711602,62.68568703,45.48420622,44.78775195
1/11/2008,88.58,121.5200658,41.65336368,106.4056423,63.17526178,44.68900156,44.33835339
1/14/2008,89.5399,122.6803626,42.37930965,107.2635725,63.4099894,45.01908651,44.67021694
1/15/2008,87.99,119.897332,41.21071369,104.9023761,64.12087875,44.05883938,43.57091892
1/16/2008,86.7,119.3760392,40.7680637,103.9988946,63.65813002,44.32890888,43.52252215
1/17/2008,86.5001,115.9203728,40.20147172,101.3036369,64.48302994,43.26363471,42.13975735
1/18/2008,87.42,114.9366429,40.14835372,100.2634999,64.04040071,42.68598605,41.69035879
1/22/2008,88.1699,114.6675886,39.11255276,99.24613818,64.72439699,42.90354204,41.45528877
1/23/2008,87.89,117.6776338,38.97090476,101.6301106,64.57692098,44.76402087,42.83805358
1/24/2008,90.08,118.602508,39.75882174,102.48804,63.28256583,44.59897839,42.8726227
1/25/2008,90.3,117.6860418,38.94434576,101.0075385,64.34889987,44.35141468,42.20889559
1/28/2008,91.75,120.6456393,39.24534775,102.6778467,64.10746575,45.3566734,43.1906586
1/29/2008,91.15,121.4191705,39.31617175,103.186528,63.67154303,45.92682014,43.52252215
1/30/2008,92.0601,119.57783,39.28075975,102.4273011,63.25573982,45.22914057,43.14226183
1/31/2008,91.4,122.5794672,39.95358773,104.2949924,63.70507555,46.60949584,43.72993687
2/1/2008,89.3499,125.8417509,40.36073719,105.9728891,64.08655554,47.71227966,44.66330312
2/4/2008,89.1,124.4796634,39.79423373,104.6366536,63.42704883,47.33718312,44.09636955
2/5/2008,87.68,121.7050407,38.66096124,101.8351049,63.91158437,46.17438385,42.8449674
2/6/2008,88.9499,120.2925055,37.89969179,101.0151383,63.71642422,45.67175449,42.52001767
2/7/2008,89.85,121.6125533,38.16528179,101.6832504,62.34357351,46.45195529,42.86570887
2/8/2008,91,121.1921559,38.59907877,101.0303259,63.05691751,46.05435296,42.36791354
2/11/2008,91.33,121.9152394,39.01516976,101.5465949,63.31937426,46.0168433,42.31260295
2/12/2008,89.33,122.4449401,38.79384477,102.48804,62.94251328,46.33942633,42.83113975
2/13/2008,89.44,123.6136448,39.64373274,103.5357655,62.27620961,47.07461554,43.20448625
2/14/2008,89.71,121.6630009,38.92663976,102.6246955,61.3610431,46.1368742,42.75508769
2/15/2008,89.15,121.5452897,38.79384477,102.6019195,61.83211932,46.14437613,42.88645034
2/19/2008,91.58,122.3608606,38.72302077,102.8904295,61.20626091,46.09186261,42.92101946
2/20/2008,93.24,123.4538938,38.90008076,103.1941157,61.63022951,46.87206341,43.11460654
2/21/2008,93.25,122.0413586,38.52825477,102.3361855,62.28300657,46.12187034,42.58224209
2/22/2008,93.39,122.293597,38.66990277,102.9663453,61.92633457,46.66200935,43.02472682
2/25/2008,92.74,125.2195628,38.86466876,104.2646286,61.29374649,47.14213292,43.55709127
2/26/2008,93.71,126.0267257,39.01516976,105.0466315,61.31393548,47.48722173,43.82673041
2/27/2008,94.78,125.5558807,39.20993575,104.9403398,61.36777276,47.36719084,43.76450599
2/28/2008,95.99,124.1265296,39.05943476,103.9153789,62.45797774,46.54197846,43.24596919
2/29/2008,96.18,121.2846433,38.02363379,101.5997461,63.41358951,45.38668112,42.02222234
3/3/2008,97.24,120.696087,37.7757498,101.3567881,63.25069337,45.24414444,42.0083947
3/4/2008,95.18,119.9814114,37.98822179,100.9695862,62.63601875,45.04159231,41.8493076
3/5/2008,97.72,120.9062857,38.17404626,101.6073345,61.88625081,45.33416761,42.03604999
3/6/2008,96.5,117.5851464,37.33309981,99.50427304,62.21722945,43.81877759,40.9160105
3/7/2008,96.09,116.365994,37.24456982,98.47932359,62.29828545,43.78126794,40.58414695
3/10/2008,95.87,114.4657978,36.52747684,97.18104032,63.21692004,43.1135961,40.12783456
3/11/2008,95.99,118.0896232,37.91748632,100.6734885,62.67654675,44.69650349,41.70418644
3/12/2008,97.01,117.3749477,37.8111618,99.73204338,63.88563198,44.30040155,41.28244317
3/13/2008,98.34,118.602508,38.10331079,99.95221386,63.38578669,44.9465743,41.41380583
3/14/2008,98.71,116.8704708,37.40392381,98.40339635,64.16932796,44.05996517,40.57723312
3/17/2008,99.17,113.9949528,36.72224283,97.40881066,64.66241858,43.40627879,40.37673223
3/18/2008,96.5,118.7538511,38.36004778,101.4554914,64.41249593,45.17198339,42.13975735
3/19/2008,93.0399,115.2729608,37.41277681,98.94245199,65.47973318,44.15764245,41.22713258
3/20/2008,89.9128,117.1755532,38.17636574,100.7660732,65.64252063,45.21706521,42.27803383
3/24/2008,90.1001,120.7253055,39.49636962,102.7801732,64.37196794,46.38167889,42.94176094
3/25/2008,92.73,121.4420014,39.71795025,102.8793562,64.64215458,46.47184253,42.79587925
3/26/2008,93.8,119.9833146,39.60277439,101.6205364,64.37196794,45.9534016,42.47557166
3/27/2008,93.46,119.199165,38.72566597,101.3001128,63.91940531,45.57771977,42.05777915
3/28/2008,91.88,118.6679669,38.53075298,100.3312052,64.54083459,45.04425157,41.61909702
3/31/2008,90.41,119.022099,38.73452565,100.6821516,64.77049324,45.24711976,41.83495648
4/1/2008,86.8599,123.2379568,40.39128601,104.2220862,63.72084852,46.92266073,43.4922001
4/2/2008,89.27,123.7944501,40.3026892,104.2907457,63.85659382,47.03536528,43.35989914
4/3/2008,89.42,124.4942825,40.39128601,104.5501344,63.99905514,47.29834256,43.49916331
4/4/2008,90.25,124.7219388,40.6304974,104.4357015,64.5824682,47.03536528,43.4156048
4/7/2008,91.17,124.8737097,40.54190059,104.4891118,64.24327456,46.98276982,43.52005293
4/8/2008,90.35,125.4639298,40.23181175,104.3823034,64.01940676,47.02785164,43.36686234
4/9/2008,92.29,123.4318863,39.77996802,103.6270118,64.68422629,46.16378343,43.01173871
4/10/2008,91.77,124.7135071,40.3469876,103.7719675,64.46714236,46.44178798,42.96299625
4/11/2008,91.3,122.5128293,39.23066779,101.7578675,64.90131021,45.44247431,42.07866878
4/14/2008,91.11,122.3863535,39.05347417,101.4145457,64.52141334,45.31474249,41.86977252
4/15/2008,91.66,122.816371,39.10663225,101.6510591,63.72091636,45.73550614,42.09259519
4/16/2008,93.27,126.6612334,40.19637303,104.4051901,63.09680007,47.20066528,43.03262834
4/17/2008,92.56,126.1300353,40.10777622,104.5577712,62.98825811,47.03536528,43.15100288
4/18/2008,90.62,127.0659557,41.38357029,105.6487371,62.93398713,47.39601984,43.68716993
4/21/2008,90.25,127.8163784,41.67593977,105.7021467,63.18499042,47.32839711,43.40857196
4/22/2008,90.27,126.4757356,41.05576209,105.2367666,63.40207434,46.56200617,43.20670855
4/23/2008,89.22,126.2059207,41.50760583,105.0689241,63.19177429,46.59206072,43.08833401
4/24/2008,87.22,126.7286871,41.87971243,105.5266788,62.65584835,47.07293346,43.55486897
4/25/2008,87.27,129.3340873,41.77339626,106.5032118,62.28951922,47.64396984,44.02836715
4/28/2008,87.69,129.4942899,41.85313339,106.5260985,62.47946766,47.89935835,43.89606619
4/29/2008,85.81,128.7607306,42.17208191,106.1064919,62.7169032,47.67402439,43.68020673
4/30/2008,86.65,128.4487571,41.82655434,105.4808946,63.16803074,47.36821938,43.62450106
5/1/2008,83.99,130.2531443,43.14664682,107.6628371,63.16895945,48.3727926,44.38349078
5/2/2008,84.58,130.4808006,43.20866459,107.9603748,62.37236878,48.32771078,44.50186533
5/5/2008,86.27,130.1013734,43.08462906,107.4415966,62.37236878,48.13235623,44.23030019
5/6/2008,86.63,131.4420162,43.35041949,108.372356,61.92300993,48.33522441,44.54364458
5/7/2008,85.82,130.1856906,42.56190787,106.4421769,62.18847207,47.71159257,43.67324352
5/8/2008,87.24,130.2953029,42.88085639,106.1675268,62.74683448,47.74164712,43.68716993
5/9/2008,87.42,130.7084569,42.71252245,105.9691607,62.97832236,47.74916076,43.40167839
5/12/2008,86.99,132.2345975,43.49217439,107.1593211,62.88300382,48.55311988,43.9030294
5/13/2008,85.3901,133.347584,43.60735024,107.174571,62.19534863,48.74847443,43.83339731
5/14/2008,85.2,133.4403328,43.50989375,107.3958231,62.2225825,48.89874716,44.09799923
5/15/2008,87,135.2109931,44.27182632,108.7385531,62.78768528,49.40967445,44.46008607
5/16/2008,89.1001,135.421786,44.30717645,108.8377361,62.52896352,49.28194263,44.49490212
5/19/2008,89.39,135.4976715,43.98831653,109.135273,62.61202682,49.31199718,44.68987195
5/20/2008,90.9,135.2868786,43.65164864,108.2502862,62.93747156,49.02647898,44.23030019
5/21/2008,91.96,133.1114959,42.68594341,106.4192901,62.95108849,48.44041533,43.54790576
5/22/2008,90.98,133.1367911,42.83655799,106.4345408,62.20896556,48.69587897,43.58968502
5/23/2008,91.23,131.3408356,42.70366277,105.0078892,62.48130425,48.15489714,42.90032738
5/27/2008,89.36,132.4200952,43.45673566,105.7860683,62.05917928,48.65380261,43.10922363
5/28/2008,89.14,134.0558481,43.63392928,106.2743344,61.50769343,48.8461517,43.19278213
5/29/2008,86.51,134.1317335,44.02375525,106.808374,61.06514306,49.22183354,43.50612651
5/30/2008,87.45,135.4302177,44.30726504,107.0753995,61.46684263,49.32702445,43.37382555
6/2/2008,87.96,134.0811432,43.7668245,105.9691607,61.70284657,48.77101534,42.98388588
6/3/2008,86.88,134.4015484,43.52761311,105.3511995,62.14699774,48.71090625,42.71928396
6/4/2008,86.65,134.5280242,44.08577302,105.2978014,61.59351705,48.99642444,42.5939462
6/5/2008,86.45,137.7152127,44.78568782,107.4034484,61.22452993,49.92060174,43.4156048
6/6/2008,89.06,133.7776015,43.4390163,103.9779467,62.01716893,48.38030623,41.98814707
6/9/2008,87.987,133.8534869,43.20866459,104.2297108,62.01716893,47.95202895,41.94636782
6/10/2008,85.55,132.7995224,43.00489193,103.7109326,61.61401634,47.8393244,41.77925081
6/11/2008,87.02,130.7506155,41.97716892,102.1850987,61.47052135,46.788918,41.14559884
6/12/2008,85.6,131.0710207,42.01260765,102.5741826,60.85554281,46.94520164,41.32664226
6/13/2008,85.83,132.8838396,42.85427735,103.8711391,60.72571401,47.57183893,41.78621402
6/16/2008,87.01,133.5415134,43.23524363,103.932174,60.7393802,47.84683803,41.84191969
6/17/2008,87.25,133.9799626,43.00489193,103.4286572,60.8623759,47.44861529,41.50072247
6/18/2008,88.28,132.8248176,42.54418851,102.4216015,61.37485802,46.937688,41.04811392
6/19/2008,88.42,133.3054254,43.20866459,102.5512958,61.01263566,47.29834256,41.08989318
6/20/2008,88.95,131.1847393,42.04309381,100.895174,61.36802492,46.50941071,40.38653949
6/23/2008,87.09,130.7281504,41.71504774,100.7954865,61.49785372,45.82566978,40.27519778
6/24/2008,87.47,129.3668392,41.5022611,100.5961231,61.90428621,45.39731736,40.27937571
6/25/2008,87.42,130.0517225,42.17608546,101.0715343,61.9351718,45.86323796,40.5599216
6/26/2008,90.61,126.8302345,40.47379233,98.32639885,62.35199058,44.45067428,39.40266981
6/27/2008,91.47,126.0946192,40.47379233,97.78964313,63.08313173,44.19521063,39.17121946
6/30/2008,91.4,125.8155927,40.04821905,98.13470493,63.09679792,43.72185153,39.24135593
7/1/2008,92.66,125.7733159,40.61565009,98.44142533,62.94765879,43.7368788,39.42020393
7/2/2008,93.17,122.0106856,39.64037799,96.75446771,63.27683274,42.60231967,38.77845521
7/3/2008,92.06,120.8269368,39.56944911,96.85414981,63.13967693,42.15150147,38.79248251
7/7/2008,91.23,119.7869288,39.80883408,95.86498069,63.42770413,41.82090146,38.30152721
7/8/2008,90.86,122.6025601,40.75750785,97.56727118,63.83917156,43.4288197,39.24135593
7/9/2008,91.5,121.0383205,39.67584243,95.6886204,64.12034097,42.1364742,38.36465003
7/10/2008,93.53,121.7232038,40.14574626,96.0796885,64.11348317,42.40696512,38.48598613
7/11/2008,95.16,120.5817317,39.50738634,94.96015925,63.20139704,42.45956057,38.00001052
7/14/2008,95.91,119.6009112,39.21480471,94.10135025,63.75687807,41.57295145,37.53703967
7/15/2008,96.17,118.5017158,39.22367082,92.77478883,63.7363047,41.21229689,36.87074318
7/16/2008,94.44,121.291981,40.19894292,95.05217721,62.5841959,42.91037877,38.04202226
